blueWins,blueWardsPlaced,blueKills,blueDeaths,blueAssists,blueTotalGold,blueTotalMinionsKilled
1,93,16,8,27,21663,226
0,15,8,9,8,17770,223
0,15,7,10,5,17119,216
1,13,7,5,12,17042,223
0,10,11,8,9,19627,237
1,17,5,5,3,16344,227
1,18,4,1,2,17378,262
1,15,7,6,9,17537,232
0,17,3,5,2,15195,226
0,16,5,9,4,14987,199
0,18,6,8,5,15476,187
0,48,2,2,3,15714,243
1,11,9,7,7,18026,229
0,17,8,10,8,17180,216
1,18,4,4,7,15550,221
1,12,1,4,1,15710,247
0,12,4,9,6,14902,198
1,14,3,2,4,16099,227
1,18,3,3,8,15667,212
0,17,2,10,1,15239,232
1,12,12,7,13,19049,225
1,19,10,12,17,17872,206
1,16,16,2,15,20943,241
0,14,1,6,0,13167,213
0,17,2,5,1,14653,218
1,19,6,6,3,16780,244
0,18,4,5,5,15453,191
1,35,9,6,10,18768,200
0,16,4,6,6,15246,224
0,13,6,3,3,16658,251
0,16,5,7,7,15399,196
1,81,7,6,9,15685,179
1,21,6,2,6,17303,234
1,20,10,3,8,17555,242
1,15,11,9,14,19645,246
0,16,5,5,5,15068,208
1,16,5,1,7,16025,208
1,185,10,12,5,17849,184
1,17,10,8,12,17756,201
1,15,10,2,11,19151,220
0,44,8,2,7,17298,225
0,13,7,6,9,17740,252
0,14,4,6,3,14826,206
0,17,5,3,6,16695,257
0,15,3,8,5,15259,206
1,20,7,8,5,16294,182
1,17,9,4,8,19484,267
0,26,3,10,3,14983,203
1,16,14,7,11,20433,219
1,24,10,7,11,18256,186
1,13,10,4,7,18402,258
1,19,8,6,10,17537,236
1,12,4,7,3,16359,229
1,17,10,6,13,19263,197
0,12,3,12,2,15140,217
1,52,5,2,9,15574,206
0,16,9,9,6,17299,200
1,20,9,5,13,18402,223
1,59,6,5,6,16896,258
0,19,13,4,17,19145,218
1,18,8,2,8,18433,237
0,15,7,8,7,15707,206
1,11,15,7,16,20880,231
1,13,8,9,8,17800,223
0,95,9,6,8,19585,244
1,14,2,6,2,14836,210
1,21,8,9,9,17334,213
1,22,2,5,2,14981,247
1,16,8,6,7,16684,205
0,18,7,5,2,15533,186
0,16,6,9,7,16288,209
1,57,10,6,9,19276,218
1,19,8,9,15,16730,221
1,118,4,4,4,15184,201
1,15,4,5,2,15523,228
1,16,6,4,6,18072,281
0,14,9,8,11,16839,192
1,17,6,6,2,16047,218
0,16,1,2,1,13840,225
1,16,10,11,18,18588,205
1,15,7,5,5,17301,251
0,48,7,3,9,17669,221
0,17,8,7,9,16786,244
0,17,1,9,0,13806,216
1,14,3,7,1,14735,213
1,18,10,0,16,18059,218
0,14,3,4,4,14759,229
1,13,4,1,4,15809,245
1,12,6,7,6,16889,194
1,20,12,8,11,18713,226
0,84,5,12,4,15819,199
1,16,13,4,15,19547,207
1,18,6,4,7,16827,252
0,12,12,3,15,20668,234
1,36,12,6,16,18460,229
1,12,5,10,5,16063,195
1,18,8,5,8,19558,223
1,16,10,5,13,18868,259
1,16,6,4,6,18625,240
0,12,5,5,8,15930,210
0,15,1,9,0,13401,222
0,14,8,9,6,16889,198
1,37,5,3,6,16871,213
0,18,4,8,5,15470,226
1,15,6,7,8,15909,203
0,55,3,4,7,14996,221
1,13,8,6,7,18791,254
0,11,6,6,7,15805,216
1,17,8,10,11,17541,216
1,56,0,6,0,14439,264
0,16,4,9,1,14939,195
1,13,13,8,15,19399,226
0,17,2,6,2,14667,230
1,15,10,3,8,17802,222
0,42,9,6,7,18446,216
0,16,6,7,8,15779,186
0,19,2,7,3,14695,222
1,46,1,8,0,14206,218
1,17,11,2,12,19967,246
1,15,5,4,5,17284,185
1,13,5,8,2,15424,218
0,14,8,12,3,16729,198
0,13,6,9,3,15450,207
1,18,6,2,8,16814,231
1,21,8,4,8,18230,246
1,17,8,4,8,16843,204
0,15,10,14,7,17916,182
0,15,10,15,11,17318,212
1,13,12,7,17,18608,215
1,34,6,3,8,16240,200
1,21,11,8,17,20109,211
0,15,6,8,8,15977,206
0,14,3,16,5,14511,158
1,19,5,4,5,16250,208
0,21,4,5,5,16427,250
1,22,9,11,16,18398,202
1,39,4,7,7,15240,196
1,17,6,6,5,17262,222
1,13,2,4,1,14804,233
0,15,3,12,2,14921,196
0,15,7,12,8,15523,179
1,17,6,4,8,16623,243
1,16,14,8,20,21070,219
0,16,7,8,8,16907,213
1,52,11,6,16,18003,213
0,13,7,11,10,17124,228
1,21,16,5,18,19099,183
1,19,4,5,2,15538,223
0,12,4,7,3,15583,210
1,18,10,6,17,16982,187
0,54,7,8,10,16238,202
0,60,6,5,9,16641,202
1,18,9,5,11,17318,221
0,39,7,6,7,16438,214
1,12,6,4,3,16081,232
1,58,5,2,8,16385,222
0,14,8,5,7,17113,245
0,10,2,7,3,13016,167
0,39,5,9,6,15863,228
1,18,5,6,6,17843,243
1,15,6,3,7,16421,207
0,31,2,7,2,15739,256
0,13,7,7,8,17181,231
0,19,5,4,6,16534,260
0,78,6,6,7,18084,228
1,41,7,6,11,17094,205
0,15,10,3,14,18911,205
1,18,13,3,13,18928,227
1,14,12,5,13,19266,236
0,123,1,7,1,14415,238
1,13,15,4,12,19987,194
1,31,11,9,11,18464,234
0,15,7,5,11,17467,244
0,13,3,5,2,14686,228
1,15,6,3,6,17202,229
1,44,5,5,5,15810,208
1,14,8,5,9,18886,240
1,17,4,3,5,16668,261
0,13,2,11,2,13794,190
1,15,12,5,13,19292,210
0,15,9,6,9,17004,185
1,24,7,2,9,17231,240
1,18,8,1,5,19383,271
1,20,7,6,8,16417,205
1,37,6,6,10,17281,228
0,18,5,7,5,15195,187
1,14,6,10,8,15091,172
1,13,11,4,17,18456,214
1,13,7,2,12,17196,204
0,18,5,11,4,15534,209
0,18,5,6,6,15067,201
0,38,6,8,6,15295,157
0,19,8,12,12,18501,207
0,15,4,10,3,15119,201
0,14,4,11,3,15294,202
1,20,10,6,10,18099,203
1,15,7,8,9,16790,193
1,21,6,5,6,17467,238
0,34,6,7,0,16338,223
1,14,4,10,7,15471,192
0,17,3,7,3,14322,186
1,16,9,3,10,18266,254
1,17,16,3,15,22697,254
1,13,7,9,9,16538,204
0,8,6,8,5,16373,221
1,60,3,4,7,15029,244
0,14,5,5,6,15412,180
1,10,7,5,4,16478,224
0,40,6,3,4,17488,243
0,13,9,4,12,18105,254
1,12,12,5,11,17465,176
0,17,1,3,1,14735,234
1,39,1,10,1,14529,218
0,17,2,10,0,14311,217
1,16,2,7,4,14820,211
1,26,15,3,24,23701,239
0,13,3,7,1,15078,219
1,64,4,3,3,15844,225
0,16,4,11,2,14285,182
1,18,6,9,7,15596,197
1,18,10,4,7,18089,235
1,14,8,5,2,18320,268
0,37,0,10,0,12837,196
0,18,7,6,11,16135,216
0,18,1,9,1,13599,229
1,56,2,5,3,14732,210
0,14,3,5,5,15529,237
0,14,6,3,6,15909,208
0,21,6,2,6,15953,207
0,16,9,12,13,17867,218
0,18,5,6,8,16324,216
0,20,1,8,1,13006,201
0,24,4,9,7,16165,220
0,33,4,7,5,14205,204
1,15,6,11,8,16882,204
1,46,5,7,2,14871,180
1,13,12,2,10,20860,268
1,34,2,1,4,15379,238
1,18,5,2,6,15814,240
0,40,9,10,12,17252,205
0,14,8,6,7,16451,191
1,116,10,8,13,16991,180
0,14,2,9,2,14695,223
1,18,4,4,4,16333,244
1,17,9,8,10,17875,212
1,14,9,5,6,18912,244
1,21,5,7,4,16791,225
0,38,4,7,1,15198,214
1,12,10,6,11,18156,238
1,15,8,3,9,18334,232
0,64,6,7,9,16054,202
1,13,8,7,6,18271,223
0,17,5,11,3,15645,203
1,17,6,0,3,17816,244
1,15,4,3,4,15237,205
1,12,5,3,5,15740,220
0,20,6,2,7,15949,198
1,16,7,7,7,17250,255
0,17,7,7,8,17191,206
1,12,5,1,5,17512,283
0,11,3,4,1,15336,253
0,15,3,14,1,14143,205
1,17,5,5,4,16092,222
1,17,8,7,4,17505,236
0,17,4,6,4,15005,213
0,53,5,11,5,15189,195
0,14,8,5,8,16945,218
0,20,12,10,20,18269,198
1,18,4,2,3,16697,235
0,16,4,8,5,15179,220
0,13,3,4,1,14664,218
1,14,6,5,5,17375,225
1,12,9,4,8,17524,258
1,16,10,8,9,18033,201
1,14,9,7,9,18880,235
1,43,10,6,17,18751,232
1,35,6,7,4,16150,213
0,14,3,9,2,13769,174
1,14,4,5,1,15202,240
0,10,5,10,7,14885,170
0,18,7,6,6,15847,199
1,37,7,4,8,16708,212
1,15,7,5,8,17788,248
1,18,9,5,9,16988,213
1,14,13,3,13,22049,243
1,17,7,9,11,16752,226
1,18,9,2,8,18318,228
0,21,4,8,7,14655,208
1,14,5,8,4,14321,167
0,17,4,8,4,14434,183
0,14,12,9,10,18910,203
0,15,5,4,5,15740,206
0,20,6,5,5,15428,201
0,16,5,4,7,15577,207
0,19,8,11,10,17282,222
1,17,7,5,10,17009,222
0,15,6,13,5,16345,209
1,12,5,9,7,16142,237
0,19,13,7,14,18839,189
1,19,11,4,10,17570,226
0,36,7,10,8,15265,161
1,36,3,5,2,15581,233
0,13,7,5,7,16514,211
1,19,4,4,3,16127,235
1,39,10,6,10,17831,198
1,16,6,0,5,17002,227
1,13,6,1,4,16931,222
1,18,11,5,11,19267,257
1,33,10,4,11,17593,190
1,15,9,6,6,16950,218
0,14,4,6,2,13829,171
0,15,5,3,6,16478,254
1,16,5,3,4,16338,234
1,13,4,3,6,14972,201
1,63,6,2,6,16152,228
0,14,7,8,4,17209,229
0,16,7,8,7,17084,224
1,33,3,5,2,15073,198
1,13,11,9,9,17795,164
0,19,6,9,3,16404,231
0,20,4,6,3,15119,211
1,16,8,5,11,17770,228
0,14,3,6,2,15212,202
0,12,5,9,3,15781,203
0,16,3,6,2,15524,217
1,16,7,6,4,15473,195
0,16,10,9,10,18034,211
1,38,8,5,9,16646,188
0,18,10,7,7,18185,213
0,14,3,6,3,15761,239
1,15,5,3,2,16243,245
0,20,8,6,10,18909,237
0,15,8,8,8,17014,221
1,14,12,7,10,18820,207
1,8,8,4,7,18257,246
0,36,1,9,0,13860,203
1,22,4,4,4,14942,200
0,15,3,7,3,14056,193
1,19,11,4,10,18534,208
0,15,6,8,4,16118,200
1,17,5,5,7,17135,242
0,17,4,7,4,15293,192
0,21,5,9,5,15555,200
1,18,13,7,11,19907,231
1,46,4,10,4,15593,204
1,14,5,3,7,16305,191
1,24,5,3,7,16344,238
1,17,10,3,5,18863,228
1,18,10,4,11,18266,239
0,16,2,6,2,14528,203
1,20,7,6,6,17131,229
1,14,12,2,18,19273,226
1,13,4,2,1,15555,254
1,14,10,8,9,18265,204
1,16,5,3,6,15343,210
1,44,12,3,14,18631,245
0,17,8,8,9,17245,207
1,12,9,8,7,17670,201
1,18,7,3,6,18100,197
1,17,8,2,11,17499,217
0,14,9,8,11,16940,191
1,17,7,5,9,17960,226
0,15,5,7,4,15637,205
1,84,9,6,4,18726,257
1,38,6,6,11,17244,221
1,16,5,9,2,15038,194
0,15,8,10,8,17490,198
0,17,7,10,4,15970,196
1,15,4,1,3,16435,250
1,20,9,5,8,17562,203
0,13,7,11,8,16786,189
0,50,7,1,5,18193,225
0,18,4,7,2,16061,230
0,17,10,12,10,17517,179
1,22,7,1,12,17696,223
0,14,6,11,5,15777,215
0,14,5,17,3,14494,181
0,11,8,4,8,18385,244
0,44,3,3,3,15081,206
1,15,7,3,8,16702,203
1,19,6,4,5,17481,248
1,14,7,6,7,16445,224
0,14,5,7,4,14387,158
1,35,5,0,5,18261,248
1,23,11,5,6,20151,261
1,40,7,5,7,16232,200
1,16,1,6,0,13775,206
0,20,3,3,4,14771,234
1,15,2,1,2,15538,264
0,15,12,10,22,19390,200
1,16,6,6,8,16474,209
1,15,11,3,13,19267,230
0,26,6,6,5,16367,218
1,15,7,9,8,16066,195
0,18,3,8,3,14790,217
0,15,1,6,1,14417,237
0,23,6,8,3,16365,195
1,56,7,6,9,16647,214
0,81,3,7,3,15058,223
0,15,10,5,9,20419,246
0,15,5,3,6,16224,254
0,21,8,6,9,16338,191
1,46,10,2,7,19557,191
0,16,4,7,1,14125,170
1,16,3,5,2,15125,197
0,14,7,10,11,17297,228
1,54,7,9,6,16437,195
1,36,5,7,5,15689,187
1,17,5,7,7,16281,216
1,17,10,4,11,17464,217
1,12,9,4,8,19978,251
1,14,10,2,15,18142,224
1,40,8,1,6,18375,222
1,15,6,6,5,16507,216
1,18,3,4,6,14988,214
0,76,5,5,4,16203,228
1,20,5,4,5,16522,236
0,13,12,7,11,18306,214
0,53,10,8,10,17573,205
1,14,8,3,4,17827,229
0,16,5,9,3,16182,204
0,22,3,5,3,15309,245
0,68,4,5,8,15594,233
1,16,10,9,12,18340,201
1,37,6,5,7,17486,215
1,21,8,9,8,16911,207
0,18,7,5,5,18107,236
0,16,7,9,4,16649,230
1,40,9,3,7,18322,258
0,16,9,5,6,17366,213
0,46,3,6,0,14984,235
1,19,11,5,15,18945,241
0,15,8,5,6,17851,257
0,16,7,10,8,16900,161
0,42,3,4,4,14923,229
0,14,5,11,3,14790,185
1,16,7,6,7,18035,250
1,99,6,7,7,17193,257
1,15,13,3,11,19536,217
0,50,5,2,7,16444,229
0,20,1,11,2,13177,177
1,20,13,8,20,17564,167
0,16,10,8,12,17281,203
0,18,4,7,7,15818,233
0,17,5,7,8,16208,218
0,136,6,5,3,17174,231
1,17,10,5,11,17920,224
1,16,6,7,5,15882,198
0,14,6,11,6,15801,209
0,39,10,5,13,18866,252
0,19,1,4,1,14056,223
0,42,5,10,4,15876,224
0,15,3,3,2,15567,232
0,13,5,11,8,15979,190
0,16,6,5,4,16398,236
0,48,4,4,3,15721,213
0,15,2,8,1,14206,200
1,12,15,5,18,20844,250
1,13,8,3,9,17428,220
1,18,7,2,10,16879,211
1,24,8,2,9,17422,211
0,14,3,3,3,15255,228
0,35,6,9,8,16978,205
0,14,6,9,9,15738,188
0,14,9,6,8,17079,203
1,16,1,4,1,14761,230
1,17,12,4,10,19724,263
0,16,8,3,12,17479,243
1,15,16,10,17,20344,193
0,17,2,6,2,15141,230
0,17,4,3,5,15793,246
1,16,6,9,4,15653,203
1,14,5,3,4,15836,223
1,17,4,2,4,14673,183
1,18,10,4,11,18270,249
0,19,13,12,19,19362,195
0,14,5,6,6,15820,200
1,18,5,3,5,16583,219
1,16,9,3,6,18558,269
1,17,6,4,7,17477,232
1,14,3,7,2,14935,198
1,18,14,6,10,19203,220
1,12,6,6,3,16701,237
0,68,13,3,19,17529,138
0,19,4,8,5,15264,208
0,55,8,6,7,17403,215
1,18,4,6,2,15500,218
0,26,2,5,5,12886,165
1,17,6,3,7,17780,221
1,17,3,7,2,15632,232
1,17,6,7,5,16230,190
1,14,4,2,4,15346,232
0,21,3,2,4,15718,250
1,76,6,4,9,17620,233
0,16,4,13,4,14958,207
0,17,2,6,2,14025,205
1,48,4,3,3,15656,227
0,20,9,14,10,17155,183
1,14,8,3,7,16595,210
1,20,9,8,13,17283,205
0,11,5,8,9,15388,179
0,15,11,10,9,17797,191
1,22,6,7,6,17170,243
1,15,4,2,5,16729,227
0,11,8,9,6,17424,224
0,19,8,7,12,16912,213
0,64,12,6,18,19426,218
0,14,5,4,5,16062,195
1,10,7,4,4,17440,197
0,17,3,11,3,15273,227
1,16,5,6,5,16571,212
1,18,10,5,9,19204,228
0,15,2,4,2,15210,222
0,13,6,8,7,17190,226
0,19,6,6,4,16839,222
0,21,3,7,2,14552,222
1,14,10,4,13,19359,243
1,22,6,6,4,16043,213
0,13,5,16,4,15723,196
0,13,6,6,9,17924,248
1,15,4,3,2,15833,250
1,16,6,3,7,16691,226
0,21,1,1,3,15301,249
0,18,7,8,6,16132,207
0,14,7,6,7,17513,228
1,16,7,6,9,17108,230
1,23,6,5,8,17178,234
0,18,3,4,3,14511,212
0,16,1,11,1,13199,173
1,52,6,5,12,17107,215
0,54,6,16,3,14731,154
0,28,4,7,6,14937,211
0,13,1,10,1,13340,223
1,15,9,4,11,19684,217
0,14,2,7,2,15461,206
1,19,3,2,1,14700,234
0,80,5,7,5,17026,213
1,18,4,1,9,15357,200
1,19,9,7,9,17498,200
0,16,5,12,3,15140,198
1,17,5,5,7,16398,218
1,12,8,7,7,16972,184
1,17,9,2,5,17777,238
1,13,5,0,4,16184,223
0,16,2,9,2,14085,220
0,18,3,8,7,13944,185
1,12,5,5,9,16730,246
0,91,2,7,4,14507,215
0,11,4,8,6,14327,194
0,13,8,10,8,17048,230
0,17,4,2,4,16103,238
1,16,5,10,6,16413,225
1,14,9,5,6,18122,233
1,36,11,13,11,17166,165
0,17,3,3,5,15079,212
1,10,8,7,6,18766,216
0,40,1,8,3,13802,212
1,15,4,3,3,16044,237
0,13,2,14,3,14535,195
0,14,8,11,7,16936,209
0,93,5,7,4,16082,220
1,15,10,4,11,18346,228
1,10,16,13,16,19437,188
0,26,8,8,8,16145,192
1,23,6,3,7,16600,238
0,23,11,6,12,17944,214
1,11,5,7,3,14439,171
1,18,3,7,3,15008,214
0,37,2,7,4,15262,232
1,42,7,3,4,16305,217
0,61,3,13,4,13908,167
0,43,8,2,11,17554,204
0,18,7,10,8,15543,193
1,16,8,0,12,17519,222
1,12,11,7,11,17788,178
1,17,8,7,14,17261,219
0,18,5,4,5,16313,234
0,16,0,7,0,12774,199
0,26,4,9,3,16003,229
0,15,7,7,6,15472,181
1,11,4,6,5,16697,233
1,20,8,7,12,17065,229
0,17,4,4,5,15374,221
1,17,8,8,9,17882,205
1,11,5,5,5,17803,242
0,44,7,12,12,16548,192
1,11,14,5,9,19433,213
1,21,8,4,7,17790,190
0,17,4,10,7,14719,200
0,14,7,10,3,16418,199
0,18,5,7,9,16566,216
1,20,9,5,13,20356,225
0,13,10,10,8,18524,194
1,20,7,3,8,17507,250
0,54,8,4,6,16774,240
0,16,3,4,2,15527,223
0,17,2,8,1,14154,206
1,39,1,4,2,14783,248
1,22,8,6,7,18070,237
0,18,6,7,9,15689,171
0,41,9,6,10,17090,216
0,18,1,5,0,14524,234
0,16,3,2,4,15496,238
1,15,8,4,7,17972,254
0,39,4,8,5,15124,185
1,15,4,4,7,16784,267
0,12,4,13,3,14157,158
1,14,12,5,10,19296,222
1,19,15,4,23,22134,234
1,16,13,9,12,18734,187
1,12,7,4,6,17914,240
1,15,10,7,12,17892,197
1,20,13,2,13,19969,255
0,14,4,8,4,16250,236
0,18,5,6,7,15850,210
0,16,6,4,4,16505,245
0,22,9,3,16,18741,243
0,10,8,10,10,17051,208
1,14,10,5,12,18936,253
0,39,7,6,7,15551,176
0,19,6,8,4,16455,217
0,16,10,8,12,17357,191
0,12,6,4,5,16293,229
1,30,6,4,5,16541,211
1,19,9,4,11,19477,224
1,19,4,5,5,16331,246
0,16,7,12,4,16115,193
0,35,6,5,6,16575,233
0,80,5,5,5,15161,174
0,17,3,2,6,15097,226
0,13,7,6,8,16514,216
1,20,11,2,16,19770,232
1,16,9,4,8,17915,225
1,15,5,5,4,16450,222
0,12,6,3,5,16007,221
0,17,4,5,4,16552,227
0,17,5,5,4,15750,216
1,37,7,4,6,17162,249
0,49,10,13,9,17743,194
0,48,5,4,5,15527,185
0,38,4,9,4,15585,216
1,17,7,2,5,17026,254
1,37,6,5,7,16149,217
0,11,1,6,2,13728,204
1,19,8,3,7,18003,248
1,16,7,6,10,16497,201
0,15,9,6,10,17666,195
1,19,6,9,8,16711,217
0,14,5,6,5,15414,208
0,18,13,10,17,19372,201
0,18,4,12,6,15207,213
1,17,7,15,11,16378,189
1,84,7,2,9,16683,223
1,16,7,7,7,17215,256
0,17,7,9,7,17177,228
0,18,9,7,13,17682,195
0,13,10,6,10,16744,183
0,17,8,5,10,17812,234
0,15,1,6,1,14971,255
0,64,7,9,13,17432,200
1,12,3,5,3,15341,215
1,17,6,1,6,17357,234
0,17,2,4,2,14747,245
0,15,6,5,9,15368,169
1,18,5,2,5,15931,231
0,15,8,8,5,17188,229
1,19,7,6,12,17737,220
1,16,4,4,3,15024,217
1,15,12,5,11,19659,241
0,14,8,7,8,17562,203
0,11,3,8,5,14527,221
0,13,3,2,6,14509,191
1,17,9,2,8,18650,234
1,40,7,4,8,15818,205
0,19,5,5,4,15550,218
0,14,7,5,9,16655,208
1,19,2,6,2,14790,223
1,22,7,3,10,17755,254
1,16,8,5,7,17973,223
0,17,5,6,10,14566,182
1,19,5,4,8,15983,219
0,13,6,5,4,15655,203
1,17,8,3,7,17840,233
0,17,4,5,3,16018,215
1,19,1,6,1,13719,213
1,14,9,6,9,17633,206
1,24,6,6,12,17552,201
1,15,16,7,14,20236,203
1,16,2,7,4,14558,206
0,11,4,3,3,15080,208
1,19,10,2,12,19621,209
1,22,3,5,3,15970,245
0,16,4,5,2,15581,239
1,21,13,3,14,21278,253
1,14,6,3,8,17352,257
1,14,4,7,6,15289,210
1,15,7,2,6,17819,236
1,22,7,3,9,16723,233
0,35,8,4,11,17857,239
0,16,7,5,10,16940,232
0,16,9,6,9,17059,214
0,78,4,6,5,15593,225
1,24,6,5,12,17074,242
1,17,7,6,4,16466,185
1,14,12,3,11,19082,226
1,40,6,6,8,16961,238
0,18,5,5,4,16864,247
0,18,5,9,6,14988,200
1,39,13,10,13,18886,188
1,16,2,6,6,15223,213
1,26,5,3,6,15947,219
0,15,4,5,1,14473,185
0,12,7,4,5,17214,235
0,39,3,9,6,14515,175
0,21,7,6,8,15463,161
0,21,4,10,7,15032,203
0,13,4,13,4,14979,194
0,17,1,2,2,13863,219
1,80,4,1,7,15736,216
0,11,5,6,5,15978,225
0,22,9,7,10,18400,221
0,38,6,10,6,15573,194
0,15,4,6,7,15520,207
0,17,2,9,3,13367,157
1,14,10,5,7,17687,213
1,19,11,8,8,17663,193
0,22,6,10,5,16108,211
1,13,3,3,5,14697,229
0,11,5,9,4,15106,200
0,16,7,3,12,16175,202
1,12,10,8,10,18787,231
1,12,9,3,10,17460,217
0,18,9,5,5,16835,200
0,15,8,10,11,17351,204
1,17,6,2,4,16412,235
1,17,5,4,8,15040,197
0,14,5,4,3,16293,218
0,16,6,4,5,16249,221
1,13,2,4,2,15312,250
1,14,6,3,6,16432,240
1,40,8,3,10,18122,247
0,85,6,9,7,16223,196
0,13,6,8,7,16326,236
0,14,0,5,0,13561,220
1,12,5,6,3,15897,219
0,15,6,8,6,16005,188
0,16,5,6,6,15907,211
0,13,9,2,12,17440,213
0,12,1,5,2,14257,230
0,15,7,10,11,15723,159
0,52,2,10,1,14817,212
0,14,0,1,0,14713,261
0,27,6,6,11,16319,214
0,38,10,8,14,18294,204
0,14,3,7,2,14415,213
0,15,10,6,17,17634,193
1,18,6,2,7,17062,235
0,16,12,9,20,19098,230
0,10,8,12,8,17237,213
1,17,10,6,8,18093,222
0,15,7,7,9,16276,215
1,18,6,5,6,16471,246
0,18,6,11,5,15246,151
1,18,8,2,10,18656,229
1,18,5,1,5,16951,270
1,16,7,5,8,17830,214
0,46,11,8,13,16886,172
0,18,4,3,5,16122,223
1,19,7,6,7,19367,259
1,18,9,2,8,20027,257
0,22,12,10,16,19784,241
1,41,3,5,3,15118,222
1,14,6,3,6,16195,214
1,17,2,2,2,15423,227
0,38,9,5,8,18174,232
1,17,7,4,6,16649,212
1,14,9,8,9,16818,208
0,16,5,10,8,15829,236
0,15,3,4,3,15604,227
1,15,4,11,3,14927,195
1,39,5,7,4,16247,189
1,35,14,5,11,20070,211
0,18,5,4,6,16166,198
0,37,3,5,2,15630,254
1,20,8,7,11,18744,210
0,18,5,9,4,15815,202
1,25,6,7,6,16246,193
0,13,5,6,4,15701,212
0,14,8,12,5,16024,212
0,82,6,13,2,15539,202
1,16,11,2,8,19038,252
1,58,5,7,10,14492,176
0,14,3,8,6,15193,232
0,15,4,8,0,13362,155
1,14,1,3,1,14832,228
1,16,9,2,12,17664,221
1,45,6,7,8,17046,217
0,38,3,0,3,15984,261
1,13,12,9,18,18748,195
1,17,5,1,6,16733,231
0,58,6,12,12,15417,154
0,18,10,6,7,18302,215
1,79,3,3,2,15471,219
1,36,6,4,11,16612,218
1,57,6,4,3,16601,242
1,52,9,1,13,18159,217
0,17,5,7,9,14690,188
1,15,9,3,9,16963,245
0,12,5,8,4,16116,233
0,19,5,12,5,15341,188
0,14,2,8,2,14177,196
0,17,7,4,11,17308,213
0,24,4,5,5,15758,211
0,13,8,10,14,17275,204
0,11,7,10,4,16505,206
0,16,8,3,13,18093,238
0,11,7,9,5,15939,205
0,59,0,1,0,14457,230
1,39,11,5,12,20920,243
1,19,7,0,8,16688,233
0,14,2,7,1,14873,205
0,21,4,7,4,15259,214
1,14,10,3,9,18096,242
1,15,5,3,5,16153,227
1,16,7,9,10,19036,248
0,16,10,11,12,17788,159
1,42,8,3,6,16532,229
0,27,3,6,4,15742,214
1,105,4,3,0,15960,253
0,15,6,8,6,16132,199
0,73,9,8,10,17350,202
0,15,3,8,2,13875,209
1,17,1,1,1,14969,252
1,36,9,7,6,17195,178
0,16,4,5,3,15347,234
1,15,10,3,13,18290,248
0,17,5,3,5,16176,221
0,15,6,6,7,16148,200
1,14,3,4,4,15612,214
1,18,5,4,7,16104,231
0,50,8,9,8,15372,161
0,16,4,4,5,15694,242
1,18,9,7,11,17578,209
1,19,10,5,11,18436,209
0,13,7,4,7,16620,211
0,18,5,2,4,16419,248
1,34,5,5,5,16384,229
0,16,3,8,3,15330,230
1,47,10,1,18,19008,239
0,62,5,2,7,16238,260
1,17,5,4,7,16094,219
0,15,5,14,5,15099,156
0,19,2,10,0,14143,183
0,106,3,10,4,14385,195
0,54,3,4,6,14725,204
0,19,6,5,7,16543,245
0,16,2,3,4,14505,230
0,18,7,4,5,16681,265
0,14,6,7,11,15844,197
1,18,5,5,7,15843,233
1,23,9,2,12,17913,218
0,14,3,6,4,15057,218
1,19,5,9,5,14630,177
1,16,4,4,4,16156,260
0,17,2,5,1,13352,188
0,37,4,5,4,16042,240
1,45,5,8,5,15420,176
0,15,2,5,0,15080,262
1,52,4,7,5,15766,232
1,18,11,8,16,20639,207
0,14,0,9,0,13345,230
1,17,10,7,9,17712,207
1,11,11,4,13,18866,225
1,20,11,4,11,19035,232
1,13,3,9,3,15292,223
1,76,1,1,1,15082,239
1,14,6,8,7,15818,162
0,15,11,10,10,18145,211
1,11,5,3,2,15934,251
1,18,8,5,12,17846,192
1,12,6,5,9,17025,207
0,20,11,8,9,17598,225
0,14,4,3,2,16220,239
0,13,11,6,13,18395,206
0,36,6,12,4,15727,171
1,19,4,3,3,15832,257
1,19,10,2,12,18549,203
0,14,8,10,5,16589,221
1,11,5,2,4,14945,168
1,14,9,4,6,19279,230
1,16,5,11,5,15871,200
1,12,8,9,7,18790,224
0,18,9,7,8,16616,182
1,19,5,9,7,15701,186
0,18,9,7,9,17556,214
0,12,1,8,1,13591,201
1,35,10,4,8,17637,198
1,17,7,2,4,17047,224
0,16,9,5,14,17821,215
0,25,5,4,7,15694,209
0,17,8,9,8,16640,222
1,19,4,3,4,16235,260
0,30,3,9,2,14423,188
0,18,6,6,4,15911,224
0,13,3,9,3,14232,186
0,19,5,8,2,15429,227
0,12,2,5,1,14349,199
1,18,10,12,15,17877,186
1,12,8,10,8,15968,145
1,16,7,8,5,17931,210
0,15,9,7,10,17082,223
0,15,7,8,6,17147,205
1,16,12,4,14,18338,211
0,31,4,9,3,15367,214
1,47,2,4,3,14408,212
1,49,5,4,6,14991,193
1,37,5,1,6,16144,226
0,16,6,8,6,15186,204
1,15,7,3,11,17072,227
0,14,2,6,2,15381,249
1,137,0,3,0,13610,199
1,16,7,4,9,16535,230
0,10,3,11,4,15145,200
0,17,8,8,4,15686,195
1,18,10,5,14,17379,200
0,15,10,15,12,18051,201
1,14,3,2,3,16075,251
1,38,3,3,6,14854,212
1,41,4,2,5,15770,229
