,blueWins,blueWardsPlaced,blueKills,blueDeaths,blueAssists,blueTotalGold,blueTotalMinionsKilled
8198,0,42,7,11,6,16664,214
8199,0,13,4,11,5,15144,197
8200,0,16,5,6,8,15703,195
8201,1,42,10,5,15,18062,220
8202,0,15,7,5,8,16787,208
8203,1,9,12,10,5,19785,221
8204,1,82,10,5,9,18408,208
8205,0,17,11,11,13,18614,208
8206,1,250,12,10,12,19704,209
8207,0,15,2,5,2,15281,248
8208,0,15,1,3,1,13253,190
8209,0,37,8,8,15,17192,190
8210,0,17,6,5,9,16796,232
8211,1,13,11,7,10,18582,207
8212,0,42,6,5,7,17098,243
8213,0,22,5,6,5,15766,209
8214,1,143,3,5,3,14767,214
8215,1,23,10,3,13,18929,170
8216,1,21,10,5,12,18046,226
8217,0,14,8,10,6,17035,204
8218,0,12,3,7,3,15992,251
8219,1,17,8,6,11,17791,216
8220,1,20,5,4,3,16517,246
8221,0,16,7,8,4,15863,178
8222,1,19,5,2,5,16779,268
8223,0,14,10,9,8,17145,180
8224,1,15,4,5,4,15161,194
8225,1,16,6,9,5,17451,249
8226,1,16,7,4,10,18342,224
8227,1,18,5,5,8,16498,259
8228,0,84,3,8,2,14975,227
8229,1,17,9,2,7,17017,204
8230,0,13,2,10,1,13872,197
8231,1,87,8,8,9,17940,216
8232,0,17,3,8,4,14037,167
8233,0,33,5,7,6,15534,207
8234,1,20,8,6,11,18074,252
8235,1,15,11,8,15,17640,164
8236,1,41,3,5,4,15539,241
8237,1,14,9,6,10,17854,170
8238,1,13,9,6,10,18924,216
8239,1,16,10,2,7,18828,244
8240,1,22,6,6,4,16192,218
8241,1,15,9,9,10,17312,231
8242,0,16,3,3,4,14951,225
8243,0,45,8,6,11,17405,204
8244,1,13,12,13,12,19201,215
8245,1,17,13,0,14,20095,219
8246,0,17,3,5,3,14799,227
8247,1,13,4,1,3,17220,233
8248,0,17,5,8,6,15494,187
8249,1,16,12,9,17,18722,212
8250,1,11,5,8,4,15440,209
8251,1,37,19,3,25,23278,240
8252,0,15,6,9,5,16525,204
8253,1,15,6,3,5,16638,212
8254,1,19,3,3,3,15562,224
8255,1,15,2,0,4,15919,262
8256,0,17,4,6,8,15922,245
8257,1,23,3,5,2,15213,252
8258,0,18,7,3,12,16247,205
8259,1,22,10,3,8,19082,231
8260,1,18,6,3,8,17146,219
8261,1,57,5,1,7,17079,238
8262,0,11,6,7,7,17330,237
8263,0,13,7,3,7,16838,239
8264,0,13,8,9,8,17424,220
8265,0,18,5,4,9,15885,233
8266,0,16,7,4,10,16339,224
8267,1,23,7,2,10,17693,241
8268,1,20,16,5,21,20032,166
8269,1,40,4,4,5,15447,201
8270,0,11,3,8,4,14099,200
8271,1,16,3,6,6,15335,219
8272,0,10,2,13,2,14198,195
8273,1,15,4,6,4,15298,208
8274,0,83,4,11,3,15564,236
8275,1,11,8,4,2,17696,224
8276,1,17,6,8,4,16047,214
8277,0,15,3,8,5,14112,216
8278,0,16,3,5,2,15314,226
8279,1,18,7,10,11,16057,187
8280,1,20,6,6,6,16266,208
8281,0,21,4,11,4,15168,197
8282,1,12,9,10,13,17665,211
8283,0,13,4,5,2,14366,207
8284,1,35,11,7,14,19106,189
8285,0,15,0,9,0,13850,217
8286,0,22,7,12,4,15633,188
8287,1,13,9,8,8,17208,194
8288,0,18,6,6,6,15771,187
8289,0,12,2,9,2,14132,210
8290,1,16,14,3,18,18413,196
8291,0,15,6,11,6,15673,197
8292,1,13,6,1,2,17091,229
8293,0,17,8,7,7,16885,220
8294,0,14,3,10,6,14836,214
8295,0,18,11,8,7,18303,220
8296,0,15,4,8,8,15503,204
8297,1,21,3,3,3,15398,227
8298,0,12,11,3,15,18420,214
8299,0,17,4,11,5,14702,193
8300,1,17,12,9,8,19355,208
8301,1,16,5,9,4,14980,187
8302,1,23,6,10,7,17520,239
8303,1,93,17,4,25,21257,220
8304,1,14,3,4,5,15565,227
8305,0,87,7,4,7,16723,193
8306,0,16,3,6,2,15096,222
8307,0,18,4,6,0,14827,207
8308,1,22,10,4,10,17354,217
8309,0,13,5,7,5,15814,229
8310,0,13,5,6,4,15882,231
8311,0,17,3,9,4,15331,212
8312,0,17,8,14,11,17886,219
8313,1,13,5,5,6,16897,218
8314,1,16,4,7,4,15613,244
8315,1,45,8,3,15,16902,189
8316,0,19,9,6,10,16544,191
8317,0,26,8,8,8,16357,193
8318,1,14,6,3,6,16255,225
8319,1,14,4,6,7,16685,236
8320,0,29,4,12,3,15036,194
8321,1,17,9,5,7,17554,240
8322,0,17,6,2,10,17066,230
8323,0,19,4,3,7,15989,254
8324,1,13,7,5,5,15984,205
8325,0,14,11,8,12,17804,210
8326,0,18,7,7,9,16136,212
8327,0,43,3,7,4,14631,226
8328,0,13,4,8,3,14668,193
8329,1,21,10,1,14,19263,236
8330,1,14,2,7,2,14645,224
8331,1,50,8,6,7,17628,233
8332,1,15,4,7,8,16002,204
8333,0,44,5,12,6,15851,182
8334,1,17,10,1,9,18484,230
8335,0,21,6,4,8,15840,204
8336,1,33,9,4,8,18829,233
8337,0,41,7,11,8,16728,191
8338,0,18,7,13,5,15744,201
8339,0,18,4,7,5,16640,223
8340,0,16,2,6,0,13744,207
8341,1,17,8,7,15,17885,216
8342,1,17,10,1,8,18646,237
8343,0,17,2,5,3,14219,213
8344,1,16,4,3,4,15616,224
8345,1,14,10,10,14,19177,197
8346,0,13,5,4,4,15977,205
8347,1,20,9,6,10,18302,228
8348,1,19,5,3,9,15634,223
8349,1,23,5,5,5,16165,229
8350,0,17,6,9,5,15900,208
8351,1,14,8,6,10,17776,224
8352,1,20,9,13,12,17597,188
8353,1,18,2,6,2,14071,231
8354,0,23,8,9,8,17380,220
8355,0,17,3,5,2,14666,215
8356,0,13,11,4,4,18232,231
8357,1,13,7,8,8,17004,193
8358,1,53,7,17,5,15664,174
8359,0,17,10,8,17,18432,203
8360,0,39,3,11,3,15495,231
8361,1,16,5,7,4,16318,234
8362,1,17,5,3,9,16123,204
8363,1,36,2,8,2,14079,207
8364,1,14,9,2,13,18081,214
8365,1,23,6,8,7,16449,232
8366,0,17,2,4,1,14947,241
8367,0,13,5,7,8,15457,191
8368,0,14,5,4,6,17129,256
8369,1,24,8,6,7,17527,236
8370,0,45,4,10,3,14396,203
8371,1,30,5,8,6,16131,206
8372,1,13,10,3,10,19476,262
8373,0,16,3,16,5,14316,195
8374,1,12,3,7,3,15159,235
8375,1,14,5,3,2,15800,236
8376,0,19,5,5,6,16780,253
8377,0,15,7,5,7,16424,205
8378,1,19,3,4,2,17035,257
8379,0,17,3,5,4,14776,203
8380,1,13,10,1,15,18697,237
8381,0,74,3,2,7,14452,202
8382,0,30,6,13,6,16540,235
8383,0,18,8,6,5,16650,233
8384,1,16,7,5,6,16887,212
8385,0,14,11,7,12,18096,222
8386,1,42,6,4,7,16199,213
8387,1,15,6,8,8,16956,197
8388,1,16,7,8,5,15646,192
8389,1,53,4,6,5,15426,207
8390,0,15,6,7,8,16308,217
8391,0,17,4,6,2,15293,204
8392,0,16,4,4,4,16389,210
8393,1,24,10,7,9,18572,208
8394,1,14,8,6,8,18250,235
8395,1,15,4,12,7,15123,169
8396,0,12,8,6,7,16793,210
8397,1,12,2,9,1,14259,216
8398,1,33,4,2,4,16607,261
8399,0,21,5,14,3,15425,204
8400,1,17,9,2,9,20464,251
8401,0,14,3,7,2,14344,193
8402,1,18,4,4,3,15936,229
8403,1,18,8,2,9,18188,208
8404,0,15,3,6,0,14686,238
8405,0,13,0,4,0,14211,227
8406,0,18,4,2,3,15995,220
8407,0,9,3,12,0,14798,225
8408,1,17,5,1,4,15823,197
8409,0,16,2,6,3,14874,232
8410,1,14,11,6,10,19517,216
8411,1,18,8,6,6,16691,191
8412,0,41,5,7,8,15328,191
8413,1,14,7,4,5,17052,234
8414,1,17,9,6,6,16749,177
8415,1,45,13,7,13,18022,182
8416,1,54,5,1,9,15675,198
8417,1,18,12,12,13,19131,209
8418,0,21,2,6,2,14294,220
8419,0,17,3,12,3,14232,216
8420,0,12,4,8,4,15715,229
8421,0,13,5,8,2,16003,221
8422,0,9,4,8,2,15901,233
8423,1,17,8,2,9,16699,238
8424,0,16,6,7,9,16269,222
8425,1,13,16,5,17,21297,221
8426,0,17,3,7,3,14618,199
8427,0,32,4,10,3,15571,228
8428,0,19,9,7,8,19087,250
8429,0,20,3,11,3,14731,193
8430,1,20,8,2,11,17375,241
8431,1,17,7,4,3,17116,245
8432,1,15,7,7,8,19435,248
8433,1,15,7,14,5,16467,190
8434,1,18,8,7,10,17409,259
8435,0,44,5,3,8,17492,244
8436,0,16,6,11,8,16536,232
8437,1,13,3,2,3,15298,232
8438,0,18,5,12,1,15217,193
8439,1,14,3,6,4,15930,241
8440,1,17,6,6,7,16521,214
8441,1,15,9,11,14,18306,207
8442,1,15,6,7,4,17248,242
8443,1,15,7,5,6,17327,215
8444,1,18,9,9,16,17561,208
8445,0,39,3,7,2,13964,196
8446,0,16,4,13,2,13337,141
8447,0,17,8,6,16,17252,197
8448,1,14,8,11,9,17735,203
8449,1,14,10,4,12,19621,261
8450,1,18,8,2,13,17226,224
8451,1,45,14,5,22,19551,198
8452,0,12,5,10,4,16107,229
8453,0,17,10,10,10,17418,175
8454,0,17,13,8,12,18116,187
8455,0,37,7,5,7,16058,158
8456,0,145,3,7,4,15418,232
8457,1,14,4,3,3,15988,251
8458,0,10,1,8,2,14012,211
8459,1,19,5,14,9,15423,175
8460,1,23,5,8,7,16250,233
8461,1,93,16,8,27,21663,226
8462,0,15,8,9,8,17770,223
8463,0,15,7,10,5,17119,216
8464,1,13,7,5,12,17042,223
8465,0,10,11,8,9,19627,237
8466,1,17,5,5,3,16344,227
8467,1,18,4,1,2,17378,262
8468,1,15,7,6,9,17537,232
8469,0,17,3,5,2,15195,226
8470,0,16,5,9,4,14987,199
8471,0,18,6,8,5,15476,187
8472,0,48,2,2,3,15714,243
8473,1,11,9,7,7,18026,229
8474,0,17,8,10,8,17180,216
8475,1,18,4,4,7,15550,221
8476,1,12,1,4,1,15710,247
8477,0,12,4,9,6,14902,198
8478,1,14,3,2,4,16099,227
8479,1,18,3,3,8,15667,212
8480,0,17,2,10,1,15239,232
8481,1,12,12,7,13,19049,225
8482,1,19,10,12,17,17872,206
8483,1,16,16,2,15,20943,241
8484,0,14,1,6,0,13167,213
8485,0,17,2,5,1,14653,218
8486,1,19,6,6,3,16780,244
8487,0,18,4,5,5,15453,191
8488,1,35,9,6,10,18768,200
8489,0,16,4,6,6,15246,224
8490,0,13,6,3,3,16658,251
8491,0,16,5,7,7,15399,196
8492,1,81,7,6,9,15685,179
8493,1,21,6,2,6,17303,234
8494,1,20,10,3,8,17555,242
8495,1,15,11,9,14,19645,246
8496,0,16,5,5,5,15068,208
8497,1,16,5,1,7,16025,208
8498,1,185,10,12,5,17849,184
8499,1,17,10,8,12,17756,201
8500,1,15,10,2,11,19151,220
8501,0,44,8,2,7,17298,225
8502,0,13,7,6,9,17740,252
8503,0,14,4,6,3,14826,206
8504,0,17,5,3,6,16695,257
8505,0,15,3,8,5,15259,206
8506,1,20,7,8,5,16294,182
8507,1,17,9,4,8,19484,267
8508,0,26,3,10,3,14983,203
8509,1,16,14,7,11,20433,219
8510,1,24,10,7,11,18256,186
8511,1,13,10,4,7,18402,258
8512,1,19,8,6,10,17537,236
8513,1,12,4,7,3,16359,229
8514,1,17,10,6,13,19263,197
8515,0,12,3,12,2,15140,217
8516,1,52,5,2,9,15574,206
8517,0,16,9,9,6,17299,200
8518,1,20,9,5,13,18402,223
8519,1,59,6,5,6,16896,258
8520,0,19,13,4,17,19145,218
8521,1,18,8,2,8,18433,237
8522,0,15,7,8,7,15707,206
8523,1,11,15,7,16,20880,231
8524,1,13,8,9,8,17800,223
8525,0,95,9,6,8,19585,244
8526,1,14,2,6,2,14836,210
8527,1,21,8,9,9,17334,213
8528,1,22,2,5,2,14981,247
8529,1,16,8,6,7,16684,205
8530,0,18,7,5,2,15533,186
8531,0,16,6,9,7,16288,209
8532,1,57,10,6,9,19276,218
8533,1,19,8,9,15,16730,221
8534,1,118,4,4,4,15184,201
8535,1,15,4,5,2,15523,228
8536,1,16,6,4,6,18072,281
8537,0,14,9,8,11,16839,192
8538,1,17,6,6,2,16047,218
8539,0,16,1,2,1,13840,225
8540,1,16,10,11,18,18588,205
8541,1,15,7,5,5,17301,251
8542,0,48,7,3,9,17669,221
8543,0,17,8,7,9,16786,244
8544,0,17,1,9,0,13806,216
8545,1,14,3,7,1,14735,213
8546,1,18,10,0,16,18059,218
8547,0,14,3,4,4,14759,229
8548,1,13,4,1,4,15809,245
8549,1,12,6,7,6,16889,194
8550,1,20,12,8,11,18713,226
8551,0,84,5,12,4,15819,199
8552,1,16,13,4,15,19547,207
8553,1,18,6,4,7,16827,252
8554,0,12,12,3,15,20668,234
8555,1,36,12,6,16,18460,229
8556,1,12,5,10,5,16063,195
8557,1,18,8,5,8,19558,223
8558,1,16,10,5,13,18868,259
8559,1,16,6,4,6,18625,240
8560,0,12,5,5,8,15930,210
8561,0,15,1,9,0,13401,222
8562,0,14,8,9,6,16889,198
8563,1,37,5,3,6,16871,213
8564,0,18,4,8,5,15470,226
8565,1,15,6,7,8,15909,203
8566,0,55,3,4,7,14996,221
8567,1,13,8,6,7,18791,254
8568,0,11,6,6,7,15805,216
8569,1,17,8,10,11,17541,216
8570,1,56,0,6,0,14439,264
8571,0,16,4,9,1,14939,195
8572,1,13,13,8,15,19399,226
8573,0,17,2,6,2,14667,230
8574,1,15,10,3,8,17802,222
8575,0,42,9,6,7,18446,216
8576,0,16,6,7,8,15779,186
8577,0,19,2,7,3,14695,222
8578,1,46,1,8,0,14206,218
8579,1,17,11,2,12,19967,246
8580,1,15,5,4,5,17284,185
8581,1,13,5,8,2,15424,218
8582,0,14,8,12,3,16729,198
8583,0,13,6,9,3,15450,207
8584,1,18,6,2,8,16814,231
8585,1,21,8,4,8,18230,246
8586,1,17,8,4,8,16843,204
8587,0,15,10,14,7,17916,182
8588,0,15,10,15,11,17318,212
8589,1,13,12,7,17,18608,215
8590,1,34,6,3,8,16240,200
8591,1,21,11,8,17,20109,211
8592,0,15,6,8,8,15977,206
8593,0,14,3,16,5,14511,158
8594,1,19,5,4,5,16250,208
8595,0,21,4,5,5,16427,250
8596,1,22,9,11,16,18398,202
8597,1,39,4,7,7,15240,196
8598,1,17,6,6,5,17262,222
8599,1,13,2,4,1,14804,233
8600,0,15,3,12,2,14921,196
8601,0,15,7,12,8,15523,179
8602,1,17,6,4,8,16623,243
8603,1,16,14,8,20,21070,219
8604,0,16,7,8,8,16907,213
8605,1,52,11,6,16,18003,213
8606,0,13,7,11,10,17124,228
8607,1,21,16,5,18,19099,183
8608,1,19,4,5,2,15538,223
8609,0,12,4,7,3,15583,210
8610,1,18,10,6,17,16982,187
8611,0,54,7,8,10,16238,202
8612,0,60,6,5,9,16641,202
8613,1,18,9,5,11,17318,221
8614,0,39,7,6,7,16438,214
8615,1,12,6,4,3,16081,232
8616,1,58,5,2,8,16385,222
8617,0,14,8,5,7,17113,245
8618,0,10,2,7,3,13016,167
8619,0,39,5,9,6,15863,228
8620,1,18,5,6,6,17843,243
8621,1,15,6,3,7,16421,207
8622,0,31,2,7,2,15739,256
8623,0,13,7,7,8,17181,231
8624,0,19,5,4,6,16534,260
8625,0,78,6,6,7,18084,228
8626,1,41,7,6,11,17094,205
8627,0,15,10,3,14,18911,205
8628,1,18,13,3,13,18928,227
8629,1,14,12,5,13,19266,236
8630,0,123,1,7,1,14415,238
8631,1,13,15,4,12,19987,194
8632,1,31,11,9,11,18464,234
8633,0,15,7,5,11,17467,244
8634,0,13,3,5,2,14686,228
8635,1,15,6,3,6,17202,229
8636,1,44,5,5,5,15810,208
8637,1,14,8,5,9,18886,240
8638,1,17,4,3,5,16668,261
8639,0,13,2,11,2,13794,190
8640,1,15,12,5,13,19292,210
8641,0,15,9,6,9,17004,185
8642,1,24,7,2,9,17231,240
8643,1,18,8,1,5,19383,271
8644,1,20,7,6,8,16417,205
8645,1,37,6,6,10,17281,228
8646,0,18,5,7,5,15195,187
8647,1,14,6,10,8,15091,172
8648,1,13,11,4,17,18456,214
8649,1,13,7,2,12,17196,204
8650,0,18,5,11,4,15534,209
8651,0,18,5,6,6,15067,201
8652,0,38,6,8,6,15295,157
8653,0,19,8,12,12,18501,207
8654,0,15,4,10,3,15119,201
8655,0,14,4,11,3,15294,202
8656,1,20,10,6,10,18099,203
8657,1,15,7,8,9,16790,193
8658,1,21,6,5,6,17467,238
8659,0,34,6,7,0,16338,223
8660,1,14,4,10,7,15471,192
8661,0,17,3,7,3,14322,186
8662,1,16,9,3,10,18266,254
8663,1,17,16,3,15,22697,254
8664,1,13,7,9,9,16538,204
8665,0,8,6,8,5,16373,221
8666,1,60,3,4,7,15029,244
8667,0,14,5,5,6,15412,180
8668,1,10,7,5,4,16478,224
8669,0,40,6,3,4,17488,243
8670,0,13,9,4,12,18105,254
8671,1,12,12,5,11,17465,176
8672,0,17,1,3,1,14735,234
8673,1,39,1,10,1,14529,218
8674,0,17,2,10,0,14311,217
8675,1,16,2,7,4,14820,211
8676,1,26,15,3,24,23701,239
8677,0,13,3,7,1,15078,219
8678,1,64,4,3,3,15844,225
8679,0,16,4,11,2,14285,182
8680,1,18,6,9,7,15596,197
8681,1,18,10,4,7,18089,235
8682,1,14,8,5,2,18320,268
8683,0,37,0,10,0,12837,196
8684,0,18,7,6,11,16135,216
8685,0,18,1,9,1,13599,229
8686,1,56,2,5,3,14732,210
8687,0,14,3,5,5,15529,237
8688,0,14,6,3,6,15909,208
8689,0,21,6,2,6,15953,207
8690,0,16,9,12,13,17867,218
8691,0,18,5,6,8,16324,216
8692,0,20,1,8,1,13006,201
8693,0,24,4,9,7,16165,220
8694,0,33,4,7,5,14205,204
8695,1,15,6,11,8,16882,204
8696,1,46,5,7,2,14871,180
8697,1,13,12,2,10,20860,268
8698,1,34,2,1,4,15379,238
8699,1,18,5,2,6,15814,240
8700,0,40,9,10,12,17252,205
8701,0,14,8,6,7,16451,191
8702,1,116,10,8,13,16991,180
8703,0,14,2,9,2,14695,223
8704,1,18,4,4,4,16333,244
8705,1,17,9,8,10,17875,212
8706,1,14,9,5,6,18912,244
8707,1,21,5,7,4,16791,225
8708,0,38,4,7,1,15198,214
8709,1,12,10,6,11,18156,238
8710,1,15,8,3,9,18334,232
8711,0,64,6,7,9,16054,202
8712,1,13,8,7,6,18271,223
8713,0,17,5,11,3,15645,203
8714,1,17,6,0,3,17816,244
8715,1,15,4,3,4,15237,205
8716,1,12,5,3,5,15740,220
8717,0,20,6,2,7,15949,198
8718,1,16,7,7,7,17250,255
8719,0,17,7,7,8,17191,206
8720,1,12,5,1,5,17512,283
8721,0,11,3,4,1,15336,253
8722,0,15,3,14,1,14143,205
8723,1,17,5,5,4,16092,222
8724,1,17,8,7,4,17505,236
8725,0,17,4,6,4,15005,213
8726,0,53,5,11,5,15189,195
8727,0,14,8,5,8,16945,218
8728,0,20,12,10,20,18269,198
8729,1,18,4,2,3,16697,235
8730,0,16,4,8,5,15179,220
8731,0,13,3,4,1,14664,218
8732,1,14,6,5,5,17375,225
8733,1,12,9,4,8,17524,258
8734,1,16,10,8,9,18033,201
8735,1,14,9,7,9,18880,235
8736,1,43,10,6,17,18751,232
8737,1,35,6,7,4,16150,213
8738,0,14,3,9,2,13769,174
8739,1,14,4,5,1,15202,240
8740,0,10,5,10,7,14885,170
8741,0,18,7,6,6,15847,199
8742,1,37,7,4,8,16708,212
8743,1,15,7,5,8,17788,248
8744,1,18,9,5,9,16988,213
8745,1,14,13,3,13,22049,243
8746,1,17,7,9,11,16752,226
8747,1,18,9,2,8,18318,228
8748,0,21,4,8,7,14655,208
8749,1,14,5,8,4,14321,167
8750,0,17,4,8,4,14434,183
8751,0,14,12,9,10,18910,203
8752,0,15,5,4,5,15740,206
8753,0,20,6,5,5,15428,201
8754,0,16,5,4,7,15577,207
8755,0,19,8,11,10,17282,222
8756,1,17,7,5,10,17009,222
8757,0,15,6,13,5,16345,209
8758,1,12,5,9,7,16142,237
8759,0,19,13,7,14,18839,189
8760,1,19,11,4,10,17570,226
8761,0,36,7,10,8,15265,161
8762,1,36,3,5,2,15581,233
8763,0,13,7,5,7,16514,211
8764,1,19,4,4,3,16127,235
8765,1,39,10,6,10,17831,198
8766,1,16,6,0,5,17002,227
8767,1,13,6,1,4,16931,222
8768,1,18,11,5,11,19267,257
8769,1,33,10,4,11,17593,190
8770,1,15,9,6,6,16950,218
8771,0,14,4,6,2,13829,171
8772,0,15,5,3,6,16478,254
8773,1,16,5,3,4,16338,234
8774,1,13,4,3,6,14972,201
8775,1,63,6,2,6,16152,228
8776,0,14,7,8,4,17209,229
8777,0,16,7,8,7,17084,224
8778,1,33,3,5,2,15073,198
8779,1,13,11,9,9,17795,164
8780,0,19,6,9,3,16404,231
8781,0,20,4,6,3,15119,211
8782,1,16,8,5,11,17770,228
8783,0,14,3,6,2,15212,202
8784,0,12,5,9,3,15781,203
8785,0,16,3,6,2,15524,217
8786,1,16,7,6,4,15473,195
8787,0,16,10,9,10,18034,211
8788,1,38,8,5,9,16646,188
8789,0,18,10,7,7,18185,213
8790,0,14,3,6,3,15761,239
8791,1,15,5,3,2,16243,245
8792,0,20,8,6,10,18909,237
8793,0,15,8,8,8,17014,221
8794,1,14,12,7,10,18820,207
8795,1,8,8,4,7,18257,246
8796,0,36,1,9,0,13860,203
8797,1,22,4,4,4,14942,200
8798,0,15,3,7,3,14056,193
8799,1,19,11,4,10,18534,208
8800,0,15,6,8,4,16118,200
8801,1,17,5,5,7,17135,242
8802,0,17,4,7,4,15293,192
8803,0,21,5,9,5,15555,200
8804,1,18,13,7,11,19907,231
8805,1,46,4,10,4,15593,204
8806,1,14,5,3,7,16305,191
8807,1,24,5,3,7,16344,238
8808,1,17,10,3,5,18863,228
8809,1,18,10,4,11,18266,239
8810,0,16,2,6,2,14528,203
8811,1,20,7,6,6,17131,229
8812,1,14,12,2,18,19273,226
8813,1,13,4,2,1,15555,254
8814,1,14,10,8,9,18265,204
8815,1,16,5,3,6,15343,210
8816,1,44,12,3,14,18631,245
8817,0,17,8,8,9,17245,207
8818,1,12,9,8,7,17670,201
8819,1,18,7,3,6,18100,197
8820,1,17,8,2,11,17499,217
8821,0,14,9,8,11,16940,191
8822,1,17,7,5,9,17960,226
8823,0,15,5,7,4,15637,205
8824,1,84,9,6,4,18726,257
8825,1,38,6,6,11,17244,221
8826,1,16,5,9,2,15038,194
8827,0,15,8,10,8,17490,198
8828,0,17,7,10,4,15970,196
8829,1,15,4,1,3,16435,250
8830,1,20,9,5,8,17562,203
8831,0,13,7,11,8,16786,189
8832,0,50,7,1,5,18193,225
8833,0,18,4,7,2,16061,230
8834,0,17,10,12,10,17517,179
8835,1,22,7,1,12,17696,223
8836,0,14,6,11,5,15777,215
8837,0,14,5,17,3,14494,181
8838,0,11,8,4,8,18385,244
8839,0,44,3,3,3,15081,206
8840,1,15,7,3,8,16702,203
8841,1,19,6,4,5,17481,248
8842,1,14,7,6,7,16445,224
8843,0,14,5,7,4,14387,158
8844,1,35,5,0,5,18261,248
8845,1,23,11,5,6,20151,261
8846,1,40,7,5,7,16232,200
8847,1,16,1,6,0,13775,206
8848,0,20,3,3,4,14771,234
8849,1,15,2,1,2,15538,264
8850,0,15,12,10,22,19390,200
8851,1,16,6,6,8,16474,209
8852,1,15,11,3,13,19267,230
8853,0,26,6,6,5,16367,218
8854,1,15,7,9,8,16066,195
8855,0,18,3,8,3,14790,217
8856,0,15,1,6,1,14417,237
8857,0,23,6,8,3,16365,195
8858,1,56,7,6,9,16647,214
8859,0,81,3,7,3,15058,223
8860,0,15,10,5,9,20419,246
8861,0,15,5,3,6,16224,254
8862,0,21,8,6,9,16338,191
8863,1,46,10,2,7,19557,191
8864,0,16,4,7,1,14125,170
8865,1,16,3,5,2,15125,197
8866,0,14,7,10,11,17297,228
8867,1,54,7,9,6,16437,195
8868,1,36,5,7,5,15689,187
8869,1,17,5,7,7,16281,216
8870,1,17,10,4,11,17464,217
8871,1,12,9,4,8,19978,251
8872,1,14,10,2,15,18142,224
8873,1,40,8,1,6,18375,222
8874,1,15,6,6,5,16507,216
8875,1,18,3,4,6,14988,214
8876,0,76,5,5,4,16203,228
8877,1,20,5,4,5,16522,236
8878,0,13,12,7,11,18306,214
8879,0,53,10,8,10,17573,205
8880,1,14,8,3,4,17827,229
8881,0,16,5,9,3,16182,204
8882,0,22,3,5,3,15309,245
8883,0,68,4,5,8,15594,233
8884,1,16,10,9,12,18340,201
8885,1,37,6,5,7,17486,215
8886,1,21,8,9,8,16911,207
8887,0,18,7,5,5,18107,236
8888,0,16,7,9,4,16649,230
8889,1,40,9,3,7,18322,258
8890,0,16,9,5,6,17366,213
8891,0,46,3,6,0,14984,235
8892,1,19,11,5,15,18945,241
8893,0,15,8,5,6,17851,257
8894,0,16,7,10,8,16900,161
8895,0,42,3,4,4,14923,229
8896,0,14,5,11,3,14790,185
8897,1,16,7,6,7,18035,250
8898,1,99,6,7,7,17193,257
8899,1,15,13,3,11,19536,217
8900,0,50,5,2,7,16444,229
8901,0,20,1,11,2,13177,177
8902,1,20,13,8,20,17564,167
8903,0,16,10,8,12,17281,203
8904,0,18,4,7,7,15818,233
8905,0,17,5,7,8,16208,218
8906,0,136,6,5,3,17174,231
8907,1,17,10,5,11,17920,224
8908,1,16,6,7,5,15882,198
8909,0,14,6,11,6,15801,209
8910,0,39,10,5,13,18866,252
8911,0,19,1,4,1,14056,223
8912,0,42,5,10,4,15876,224
8913,0,15,3,3,2,15567,232
8914,0,13,5,11,8,15979,190
8915,0,16,6,5,4,16398,236
8916,0,48,4,4,3,15721,213
8917,0,15,2,8,1,14206,200
8918,1,12,15,5,18,20844,250
8919,1,13,8,3,9,17428,220
8920,1,18,7,2,10,16879,211
8921,1,24,8,2,9,17422,211
8922,0,14,3,3,3,15255,228
8923,0,35,6,9,8,16978,205
8924,0,14,6,9,9,15738,188
8925,0,14,9,6,8,17079,203
8926,1,16,1,4,1,14761,230
8927,1,17,12,4,10,19724,263
8928,0,16,8,3,12,17479,243
8929,1,15,16,10,17,20344,193
8930,0,17,2,6,2,15141,230
8931,0,17,4,3,5,15793,246
8932,1,16,6,9,4,15653,203
8933,1,14,5,3,4,15836,223
8934,1,17,4,2,4,14673,183
8935,1,18,10,4,11,18270,249
8936,0,19,13,12,19,19362,195
8937,0,14,5,6,6,15820,200
8938,1,18,5,3,5,16583,219
8939,1,16,9,3,6,18558,269
8940,1,17,6,4,7,17477,232
8941,1,14,3,7,2,14935,198
8942,1,18,14,6,10,19203,220
8943,1,12,6,6,3,16701,237
8944,0,68,13,3,19,17529,138
8945,0,19,4,8,5,15264,208
8946,0,55,8,6,7,17403,215
8947,1,18,4,6,2,15500,218
8948,0,26,2,5,5,12886,165
8949,1,17,6,3,7,17780,221
8950,1,17,3,7,2,15632,232
8951,1,17,6,7,5,16230,190
8952,1,14,4,2,4,15346,232
8953,0,21,3,2,4,15718,250
8954,1,76,6,4,9,17620,233
8955,0,16,4,13,4,14958,207
8956,0,17,2,6,2,14025,205
8957,1,48,4,3,3,15656,227
8958,0,20,9,14,10,17155,183
8959,1,14,8,3,7,16595,210
8960,1,20,9,8,13,17283,205
8961,0,11,5,8,9,15388,179
8962,0,15,11,10,9,17797,191
8963,1,22,6,7,6,17170,243
8964,1,15,4,2,5,16729,227
8965,0,11,8,9,6,17424,224
8966,0,19,8,7,12,16912,213
8967,0,64,12,6,18,19426,218
8968,0,14,5,4,5,16062,195
8969,1,10,7,4,4,17440,197
8970,0,17,3,11,3,15273,227
8971,1,16,5,6,5,16571,212
